Customer_ID,Customer_Name,Region,City,Segment
C10575,Chopra Distributors,West,Surat,Wholesale
C10576,Bose Store,East,Guwahati,Retail
C10577,Malhotra Traders,Central,Raipur,Wholesale
C10578,Nair Traders,South,Kochi,Retail
C10579,Joshi Store,East,Bhubaneswar,Corporate
C10580,Rahul Shop,West,Pune,Online
C10581,Mehta Enterprises,West,Pune,Wholesale
C10582,Kumar Shop,South,Kochi,Retail
C10583,Malhotra Enterprises,West,Pune,Retail
C10584,Patel Distributors,East,Bhubaneswar,Retail
C10585,Gupta Mart,East,Bhubaneswar,Retail
C10586,Rao Shop,Central,Bhopal,Retail
C10587,Gupta Store,South,Chennai,Wholesale
C10588,Das Distributors,West,Mumbai,Online
C10589,Rao Shop,Central,Indore,Retail
C10590,Gupta Emporium,West,Mumbai,Online
C10591,Malhotra Emporium,Central,Nagpur,Retail
C10592,Pillai Mart,East,Patna,Retail
C10593,Reddy Enterprises,South,Hyderabad,Retail
C10594,Reddy Traders,Central,Bhopal,Retail
C10595,Reddy Enterprises,West,Surat,Wholesale
C10596,Malhotra Store,South,Kochi,Retail
C10597,Malhotra Emporium,South,Chennai,Wholesale
C10598,Patel Shop,South,Kochi,Online
C10599,Chopra Distributors,Central,Nagpur,Retail
C10600,Malhotra Emporium,North,Delhi,Retail
C10601,Das Retail,West,Pune,Online
C10602,Nair Traders,East,Guwahati,Retail
C10603,Sharma Distributors,North,Lucknow,Online
C10604,Gupta Mart,West,Ahmedabad,Online
C10605,Patel Enterprises,West,Ahmedabad,Online
C10606,Joshi Shop,West,Pune,Retail
C10607,Iyer Mart,East,Guwahati,Corporate
C10608,Malhotra Mart,South,Kochi,Retail
C10609,Rahul Store,North,Chandigarh,Wholesale
C10610,Kapoor Distributors,North,Lucknow,Online
C10611,Singh Traders,South,Hyderabad,Online
C10612,Kapoor Distributors,West,Ahmedabad,Wholesale
C10613,Iyer Mart,North,Delhi,Online
C10614,Kumar Emporium,Central,Nagpur,Corporate
C10615,Singh Shop,East,Guwahati,Retail
C10616,Gupta Traders,South,Bengaluru,Wholesale
C10617,Kumar Emporium,Central,Indore,Online
C10618,Rahul Traders,North,Jaipur,Retail
C10619,Kumar Traders,Central,Indore,Retail
C10620,Kumar Enterprises,South,Bengaluru,Online
C10621,Nair Mart,South,Kochi,Retail
C10622,Mehta Shop,East,Kolkata,Corporate
C10623,Iyer Emporium,Central,Indore,Wholesale
C10624,Verma Shop,South,Chennai,Online
C10625,Joshi Traders,Central,Indore,Retail
C10626,Pillai Distributors,South,Chennai,Corporate
C10627,Reddy Retail,South,Hyderabad,Corporate
C10628,Pillai Store,West,Pune,Online
C10629,Rahul Emporium,West,Ahmedabad,Retail
C10630,Verma Emporium,South,Kochi,Wholesale
C10631,Malhotra Shop,North,Jaipur,Retail
C10632,Malhotra Shop,South,Chennai,Retail
C10633,Nair Store,East,Guwahati,Retail
C10634,Gupta Shop,North,Jaipur,Retail
C10635,Verma Shop,North,Lucknow,Corporate
C10636,Bose Distributors,Central,Indore,Online
C10637,Patel Traders,North,Delhi,Online
C10638,Chopra Enterprises,East,Bhubaneswar,Online
C10639,Das Store,West,Mumbai,Retail
C10640,Iyer Store,South,Bengaluru,Corporate
C10641,Patel Shop,East,Guwahati,Wholesale
C10642,Malhotra Shop,North,Chandigarh,Retail
C10643,Pillai Shop,West,Ahmedabad,Online
C10644,Das Mart,West,Surat,Wholesale
C10645,Rao Retail,Central,Indore,Wholesale
C10646,Das Enterprises,Central,Raipur,Retail
C10647,Gupta Enterprises,South,Kochi,Wholesale
C10648,Shah Enterprises,North,Chandigarh,Retail
C10649,Mehta Shop,South,Kochi,Online
C10650,Bose Emporium,North,Jaipur,Wholesale
C10651,Rahul Emporium,East,Patna,Online
C10652,Sharma Store,North,Jaipur,Wholesale
C10653,Kumar Enterprises,Central,Nagpur,Corporate
C10654,Patel Retail,West,Mumbai,Retail
C10655,Pillai Distributors,South,Hyderabad,Wholesale
C10656,Shah Shop,Central,Indore,Online
C10657,Kapoor Traders,West,Ahmedabad,Wholesale
C10658,Nair Store,East,Guwahati,Online
C10659,Malhotra Shop,North,Chandigarh,Corporate
C10660,Patel Retail,South,Kochi,Wholesale
C10661,Patel Retail,East,Guwahati,Online
C10662,Iyer Shop,West,Mumbai,Wholesale
C10663,Verma Distributors,South,Chennai,Online
C10664,Rao Distributors,West,Mumbai,Wholesale
C10665,Shah Traders,South,Hyderabad,Wholesale
C10666,Rahul Retail,South,Chennai,Corporate
C10667,Patel Enterprises,East,Patna,Online
C10668,Mehta Retail,North,Chandigarh,Online
C10669,Rahul Retail,East,Patna,Wholesale
C10670,Malhotra Store,South,Bengaluru,Retail
C10671,Kumar Mart,South,Bengaluru,Retail
C10672,Reddy Enterprises,West,Ahmedabad,Retail
C10673,Patel Retail,South,Kochi,Online
C10674,Sharma Store,West,Ahmedabad,Online
C10675,Mehta Shop,West,Surat,Retail
C10676,Chopra Mart,West,Mumbai,Wholesale
C10677,Reddy Enterprises,South,Kochi,Corporate
C10678,Rahul Distributors,Central,Indore,Retail
C10679,Patel Distributors,South,Hyderabad,Retail
C10680,Kumar Enterprises,South,Bengaluru,Retail
C10681,Das Traders,Central,Indore,Wholesale
C10682,Gupta Traders,South,Chennai,Wholesale
C10683,Kapoor Traders,West,Surat,Retail
C10684,Patel Traders,North,Jaipur,Online
C10685,Das Retail,West,Surat,Retail
C10686,Das Retail,Central,Raipur,Retail
C10687,Mehta Traders,West,Ahmedabad,Online
C10688,Rahul Distributors,East,Kolkata,Retail
C10689,Pillai Store,Central,Bhopal,Online
C10690,Pillai Shop,South,Kochi,Retail
C10691,Malhotra Retail,South,Hyderabad,Retail
C10692,Reddy Retail,North,Jaipur,Retail
C10693,Rahul Mart,West,Surat,Online
C10694,Kumar Retail,West,Ahmedabad,Retail
C10695,Verma Enterprises,West,Mumbai,Corporate
C10696,Chopra Shop,West,Surat,Wholesale
C10697,Kapoor Store,North,Delhi,Online
C10698,Joshi Enterprises,West,Mumbai,Wholesale
C10699,Mehta Emporium,West,Mumbai,Corporate
C10700,Reddy Retail,South,Bengaluru,Retail
C10701,Bose Retail,East,Patna,Retail
C10702,Joshi Shop,Central,Raipur,Online
C10703,Rahul Enterprises,East,Guwahati,Retail
C10704,Iyer Store,West,Pune,Wholesale
C10705,Iyer Shop,East,Patna,Online
C10706,Malhotra Store,West,Pune,Corporate
C10707,Bose Emporium,West,Surat,Online
C10708,Bose Traders,West,Mumbai,Retail
C10709,Bose Store,West,Mumbai,Wholesale
C10710,Rahul Mart,Central,Nagpur,Online
C10711,Kapoor Emporium,South,Kochi,Retail
C10712,Nair Store,Central,Nagpur,Online
C10713,Bose Mart,West,Surat,Corporate
C10714,Chopra Mart,East,Kolkata,Wholesale
C10715,Joshi Store,South,Hyderabad,Wholesale
C10716,Shah Store,East,Guwahati,Online
C10717,Shah Shop,West,Mumbai,Retail
C10718,Singh Distributors,South,Chennai,Online
C10719,Reddy Mart,South,Hyderabad,Wholesale
C10720,Reddy Traders,Central,Raipur,Wholesale
C10721,Shah Store,East,Guwahati,Wholesale
C10722,Kumar Mart,West,Mumbai,Retail
C10723,Das Mart,North,Jaipur,Retail
C10724,Rao Shop,North,Chandigarh,Wholesale
C10725,Rao Traders,Central,Indore,Corporate
C10726,Shah Enterprises,North,Jaipur,Retail
C10727,Reddy Distributors,West,Surat,Wholesale
C10728,Shah Mart,Central,Nagpur,Online
C10729,Gupta Emporium,East,Patna,Wholesale
C10730,Iyer Distributors,Central,Bhopal,Corporate
C10731,Iyer Store,East,Bhubaneswar,Corporate
C10732,Kumar Emporium,Central,Raipur,Online
C10733,Pillai Mart,South,Chennai,Retail
C10734,Rao Store,East,Kolkata,Retail
C10735,Gupta Distributors,South,Bengaluru,Retail
C10736,Rahul Distributors,West,Mumbai,Wholesale
C10737,Shah Store,North,Chandigarh,Retail
C10738,Joshi Mart,Central,Raipur,Online
C10739,Nair Shop,North,Chandigarh,Online
C10740,Sharma Distributors,South,Chennai,Wholesale
C10741,Singh Retail,East,Bhubaneswar,Wholesale
C10742,Das Retail,North,Lucknow,Retail
C10743,Malhotra Retail,East,Patna,Corporate
C10744,Reddy Distributors,Central,Nagpur,Retail
C10745,Joshi Store,Central,Nagpur,Retail
C10746,Nair Mart,North,Delhi,Corporate
C10747,Patel Retail,East,Kolkata,Online
C10748,Mehta Distributors,East,Patna,Retail
C10749,Das Distributors,North,Lucknow,Wholesale
C10750,Verma Retail,West,Ahmedabad,Wholesale
C10751,Shah Retail,East,Guwahati,Online
C10752,Rao Mart,West,Pune,Wholesale
C10753,Rao Emporium,South,Hyderabad,Retail
C10754,Bose Shop,South,Kochi,Wholesale
C10755,Reddy Emporium,West,Mumbai,Corporate
C10756,Reddy Emporium,West,Surat,Retail
C10757,Rahul Shop,North,Delhi,Wholesale
C10758,Gupta Traders,South,Hyderabad,Retail
C10759,Joshi Retail,East,Guwahati,Retail
C10760,Singh Retail,Central,Bhopal,Online
C10761,Kapoor Enterprises,South,Hyderabad,Online
C10762,Joshi Emporium,South,Hyderabad,Online
C10763,Singh Mart,Central,Indore,Wholesale
C10764,Bose Traders,West,Ahmedabad,Online
C10765,Verma Mart,Central,Raipur,Wholesale
C10766,Kapoor Traders,West,Mumbai,Retail
C10767,Kumar Enterprises,Central,Bhopal,Retail
C10768,Sharma Store,North,Jaipur,Retail
C10769,Kumar Store,South,Chennai,Wholesale
C10770,Shah Enterprises,South,Chennai,Wholesale
C10771,Rahul Retail,North,Lucknow,Retail
C10772,Malhotra Retail,West,Surat,Wholesale
C10773,Joshi Store,West,Pune,Wholesale
C10774,Chopra Shop,North,Jaipur,Retail
C10775,Kumar Store,North,Lucknow,Retail
C10776,Gupta Distributors,North,Delhi,Corporate
C10777,Nair Shop,East,Guwahati,Online
C10778,Das Shop,East,Patna,Retail
C10779,Verma Retail,South,Chennai,Wholesale
C10780,Rao Mart,Central,Indore,Retail
C10781,Kumar Emporium,South,Hyderabad,Corporate
C10782,Joshi Retail,East,Bhubaneswar,Online
C10783,Nair Emporium,East,Kolkata,Wholesale
C10784,Shah Enterprises,South,Kochi,Retail
C10785,Kumar Shop,Central,Bhopal,Retail
C10786,Iyer Shop,Central,Nagpur,Corporate
C10787,Bose Distributors,North,Lucknow,Retail
C10788,Chopra Shop,East,Bhubaneswar,Retail
C10789,Verma Enterprises,North,Delhi,Wholesale
C10790,Mehta Traders,East,Guwahati,Wholesale
C10791,Mehta Distributors,West,Ahmedabad,Retail
C10792,Mehta Distributors,East,Guwahati,Retail
C10793,Patel Enterprises,South,Hyderabad,Retail
C10794,Pillai Mart,South,Bengaluru,Retail
C10795,Iyer Retail,South,Bengaluru,Corporate
C10796,Nair Traders,South,Kochi,Wholesale
C10797,Patel Emporium,South,Hyderabad,Online
C10798,Mehta Shop,West,Mumbai,Retail
C10799,Shah Traders,North,Delhi,Online
C10800,Kumar Emporium,North,Lucknow,Wholesale
C10801,Verma Traders,East,Bhubaneswar,Retail
C10802,Singh Retail,West,Mumbai,Wholesale
C10803,Kumar Shop,South,Bengaluru,Retail
C10804,Shah Store,South,Hyderabad,Online
C10805,Pillai Store,West,Pune,Online
C10806,Chopra Shop,South,Bengaluru,Retail
C10807,Reddy Traders,West,Mumbai,Retail
C10808,Sharma Mart,North,Delhi,Retail
C10809,Shah Enterprises,North,Lucknow,Retail
C10810,Das Store,East,Patna,Retail
C10811,Rao Traders,South,Bengaluru,Wholesale
C10812,Rao Emporium,West,Surat,Online
C10813,Malhotra Retail,East,Bhubaneswar,Corporate
C10814,Rao Enterprises,South,Hyderabad,Retail
C10815,Chopra Distributors,North,Delhi,Retail
C10816,Singh Mart,North,Lucknow,Wholesale
C10817,Malhotra Enterprises,West,Surat,Retail
C10818,Gupta Shop,South,Hyderabad,Wholesale
C10819,Bose Emporium,East,Patna,Wholesale
C10820,Das Retail,Central,Bhopal,Retail
C10821,Pillai Retail,Central,Raipur,Retail
C10822,Kapoor Emporium,South,Bengaluru,Retail
C10823,Kapoor Retail,North,Delhi,Retail
C10824,Reddy Mart,West,Mumbai,Online
C10825,Kapoor Enterprises,West,Ahmedabad,Retail
C10826,Gupta Traders,South,Chennai,Online
C10827,Nair Shop,East,Kolkata,Wholesale
C10828,Kumar Distributors,North,Jaipur,Retail
C10829,Reddy Enterprises,West,Ahmedabad,Retail
C10830,Das Mart,West,Mumbai,Corporate
C10831,Kapoor Shop,South,Kochi,Retail
C10832,Verma Mart,East,Bhubaneswar,Retail
C10833,Rahul Emporium,South,Bengaluru,Wholesale
C10834,Chopra Emporium,North,Jaipur,Retail
C10835,Joshi Shop,North,Delhi,Wholesale
C10836,Patel Mart,Central,Raipur,Retail
C10837,Das Emporium,East,Patna,Retail
C10838,Gupta Mart,North,Chandigarh,Wholesale
C10839,Sharma Shop,North,Delhi,Retail
C10840,Iyer Store,South,Kochi,Retail
C10841,Gupta Retail,Central,Indore,Corporate
C10842,Iyer Retail,South,Hyderabad,Retail
C10843,Sharma Shop,Central,Raipur,Wholesale
C10844,Kapoor Traders,East,Bhubaneswar,Online
C10845,Kumar Store,West,Pune,Wholesale
C10846,Patel Emporium,West,Surat,Online
C10847,Patel Mart,North,Lucknow,Wholesale
C10848,Shah Mart,North,Delhi,Retail
C10849,Rao Store,Central,Raipur,Corporate
C10850,Bose Shop,Central,Raipur,Retail
C10851,Pillai Distributors,North,Delhi,Wholesale
C10852,Shah Distributors,West,Ahmedabad,Wholesale
C10853,Kumar Shop,Central,Raipur,Wholesale
C10854,Verma Emporium,Central,Raipur,Wholesale
C10855,Pillai Enterprises,South,Bengaluru,Online
C10856,Gupta Traders,Central,Raipur,Online
C10857,Mehta Distributors,West,Mumbai,Wholesale
C10858,Joshi Distributors,Central,Indore,Wholesale
C10859,Rahul Store,North,Lucknow,Retail
C10860,Verma Shop,West,Mumbai,Online
C10861,Mehta Mart,North,Lucknow,Corporate
C10862,Rao Enterprises,South,Chennai,Retail
C10863,Patel Retail,North,Jaipur,Retail
C10864,Rao Shop,East,Guwahati,Corporate
C10865,Kumar Traders,Central,Indore,Retail
C10866,Bose Mart,West,Ahmedabad,Online
C10867,Singh Retail,South,Bengaluru,Wholesale
C10868,Sharma Shop,East,Guwahati,Wholesale
C10869,Malhotra Enterprises,South,Hyderabad,Retail
C10870,Mehta Enterprises,West,Pune,Online
C10871,Iyer Shop,South,Bengaluru,Wholesale
C10872,Chopra Distributors,North,Lucknow,Wholesale
C10873,Shah Traders,East,Guwahati,Wholesale
C10874,Pillai Traders,Central,Raipur,Corporate
C10875,Verma Distributors,East,Kolkata,Online
C10876,Patel Enterprises,South,Kochi,Retail
C10877,Reddy Store,North,Delhi,Retail
C10878,Singh Enterprises,Central,Bhopal,Retail
C10879,Sharma Shop,West,Pune,Corporate
C10880,Das Distributors,North,Delhi,Retail
C10881,Gupta Retail,North,Delhi,Online
C10882,Patel Traders,North,Jaipur,Wholesale
C10883,Rao Mart,South,Hyderabad,Online
C10884,Shah Shop,Central,Raipur,Online
C10885,Patel Distributors,North,Lucknow,Retail
C10886,Malhotra Mart,Central,Bhopal,Wholesale
C10887,Kapoor Distributors,North,Delhi,Retail
C10888,Reddy Store,West,Ahmedabad,Retail
C10889,Das Mart,South,Kochi,Retail
C10890,Mehta Traders,Central,Nagpur,Online
C10891,Reddy Shop,East,Patna,Retail
C10892,Kapoor Distributors,South,Chennai,Retail
C10893,Kumar Enterprises,South,Kochi,Retail
C10894,Verma Enterprises,Central,Nagpur,Retail
C10895,Mehta Emporium,East,Kolkata,Retail
C10896,Malhotra Traders,South,Bengaluru,Online
C10897,Pillai Store,West,Mumbai,Online
C10898,Rahul Emporium,East,Guwahati,Wholesale
C10899,Verma Emporium,West,Pune,Online
C10900,Sharma Traders,East,Patna,Retail
C10901,Kapoor Traders,North,Chandigarh,Wholesale
C10902,Mehta Distributors,North,Jaipur,Wholesale
C10903,Reddy Traders,North,Lucknow,Online
C10904,Kapoor Retail,East,Patna,Retail
C10905,Pillai Distributors,East,Guwahati,Retail
C10906,Chopra Retail,West,Mumbai,Retail
C10907,Rao Enterprises,Central,Indore,Retail
C10908,Pillai Emporium,North,Chandigarh,Wholesale
C10909,Gupta Shop,Central,Bhopal,Retail
C10910,Gupta Distributors,Central,Nagpur,Online
C10911,Pillai Enterprises,West,Mumbai,Corporate
C10912,Singh Shop,East,Bhubaneswar,Retail
C10913,Malhotra Enterprises,North,Jaipur,Corporate
C10914,Shah Store,North,Jaipur,Wholesale
C10915,Mehta Traders,North,Delhi,Retail
C10916,Singh Mart,West,Surat,Corporate
C10917,Joshi Traders,East,Kolkata,Retail
C10918,Mehta Emporium,North,Jaipur,Retail
C10919,Patel Store,North,Lucknow,Retail
C10920,Chopra Enterprises,North,Jaipur,Online
C10921,Singh Shop,West,Mumbai,Retail
C10922,Das Store,West,Surat,Online
C10923,Reddy Retail,West,Pune,Online
C10924,Verma Shop,North,Lucknow,Corporate
C10925,Nair Store,North,Lucknow,Corporate
C10926,Reddy Mart,North,Lucknow,Retail
C10927,Patel Store,West,Ahmedabad,Wholesale
C10928,Patel Distributors,West,Pune,Online
C10929,Gupta Enterprises,South,Chennai,Retail
C10930,Patel Shop,North,Delhi,Corporate
C10931,Shah Distributors,South,Hyderabad,Online
C10932,Reddy Retail,Central,Indore,Corporate
C10933,Kumar Shop,North,Lucknow,Retail
C10934,Nair Traders,West,Ahmedabad,Retail
C10935,Sharma Emporium,East,Patna,Corporate
C10936,Chopra Distributors,North,Delhi,Retail
C10937,Reddy Distributors,Central,Raipur,Corporate
C10938,Verma Distributors,East,Guwahati,Retail
C10939,Reddy Store,West,Surat,Retail
C10940,Kapoor Emporium,North,Delhi,Wholesale
C10941,Malhotra Distributors,South,Hyderabad,Corporate
C10942,Nair Emporium,West,Ahmedabad,Wholesale
C10943,Joshi Shop,West,Mumbai,Wholesale
C10944,Malhotra Retail,North,Jaipur,Retail
C10945,Joshi Shop,West,Surat,Retail
C10946,Mehta Store,Central,Bhopal,Online
C10947,Kapoor Store,West,Ahmedabad,Online
C10948,Gupta Mart,South,Kochi,Online
C10949,Rahul Traders,Central,Raipur,Retail
C10950,Singh Retail,West,Surat,Retail
C10951,Bose Mart,North,Jaipur,Wholesale
C10952,Kumar Distributors,North,Lucknow,Wholesale
C10953,Rao Shop,Central,Raipur,Wholesale
C10954,Mehta Emporium,South,Kochi,Retail
C10955,Kapoor Enterprises,North,Delhi,Online
C10956,Kapoor Shop,East,Bhubaneswar,Retail
C10957,Patel Emporium,East,Patna,Online
C10958,Nair Emporium,East,Patna,Retail
C10959,Mehta Traders,West,Mumbai,Retail
C10960,Das Distributors,Central,Indore,Retail
C10961,Bose Store,West,Surat,Retail
C10962,Singh Traders,North,Chandigarh,Retail
C10963,Joshi Store,North,Lucknow,Retail
C10964,Shah Distributors,North,Chandigarh,Wholesale
C10965,Pillai Store,South,Hyderabad,Wholesale
C10966,Verma Enterprises,South,Bengaluru,Retail
C10967,Malhotra Distributors,Central,Raipur,Retail
C10968,Das Mart,South,Chennai,Wholesale
C10969,Reddy Mart,North,Lucknow,Retail
C10970,Rao Emporium,Central,Raipur,Retail
C10971,Iyer Shop,South,Bengaluru,Retail
C10972,Verma Emporium,Central,Raipur,Retail
C10973,Rahul Distributors,West,Ahmedabad,Online
C10974,Pillai Mart,Central,Raipur,Wholesale
C10975,Rao Store,Central,Indore,Retail
C10976,Bose Enterprises,North,Delhi,Retail
C10977,Das Shop,West,Ahmedabad,Retail
C10978,Pillai Traders,East,Bhubaneswar,Corporate
C10979,Shah Traders,West,Surat,Retail
C10980,Kapoor Emporium,West,Ahmedabad,Retail
C10981,Mehta Retail,East,Patna,Online
C10982,Kumar Enterprises,South,Bengaluru,Retail
C10983,Mehta Emporium,Central,Bhopal,Retail
C10984,Iyer Retail,West,Ahmedabad,Online
C10985,Chopra Shop,Central,Bhopal,Wholesale
C10986,Bose Mart,South,Chennai,Retail
C10987,Bose Enterprises,Central,Nagpur,Retail
C10988,Sharma Store,South,Kochi,Online
C10989,Gupta Mart,East,Guwahati,Retail
C10990,Das Traders,Central,Bhopal,Wholesale
C10991,Singh Store,South,Bengaluru,Retail
C10992,Pillai Mart,South,Kochi,Retail
C10993,Nair Enterprises,Central,Raipur,Retail
C10994,Kumar Traders,Central,Raipur,Retail
C10995,Sharma Store,South,Hyderabad,Wholesale
C10996,Rao Enterprises,South,Hyderabad,Wholesale
C10997,Shah Traders,South,Hyderabad,Retail
C10998,Pillai Store,North,Delhi,Retail
C10999,Chopra Shop,East,Bhubaneswar,Online
C11000,Singh Enterprises,South,Chennai,Retail
C11001,Pillai Emporium,Central,Raipur,Wholesale
C11002,Gupta Traders,North,Jaipur,Retail
C11003,Reddy Enterprises,West,Mumbai,Wholesale
C11004,Verma Store,East,Kolkata,Retail
C11005,Iyer Enterprises,West,Pune,Retail
C11006,Reddy Emporium,North,Delhi,Wholesale
C11007,Verma Shop,East,Kolkata,Retail
C11008,Rahul Retail,West,Surat,Retail
C11009,Shah Mart,South,Hyderabad,Retail
C11010,Rao Distributors,Central,Raipur,Retail
C11011,Reddy Distributors,East,Bhubaneswar,Online
C11012,Rao Enterprises,South,Hyderabad,Retail
C11013,Kumar Enterprises,North,Lucknow,Retail
C11014,Patel Enterprises,North,Delhi,Retail
C11015,Reddy Mart,East,Kolkata,Online
C11016,Gupta Retail,East,Patna,Online
C11017,Rahul Store,Central,Bhopal,Corporate
C11018,Gupta Retail,West,Surat,Online
C11019,Verma Enterprises,North,Chandigarh,Online
C11020,Patel Enterprises,East,Patna,Corporate
C11021,Iyer Mart,East,Bhubaneswar,Retail
C11022,Rahul Retail,North,Delhi,Online
C11023,Gupta Enterprises,West,Surat,Retail
C11024,Chopra Store,East,Kolkata,Online
C11025,Rao Mart,North,Jaipur,Retail
C11026,Mehta Store,East,Bhubaneswar,Online
C11027,Iyer Enterprises,West,Surat,Retail
C11028,Singh Retail,South,Chennai,Wholesale
C11029,Rao Enterprises,South,Kochi,Online
C11030,Nair Mart,North,Jaipur,Wholesale
C11031,Kapoor Mart,South,Chennai,Corporate
C11032,Malhotra Enterprises,Central,Bhopal,Retail
C11033,Joshi Store,West,Mumbai,Wholesale
C11034,Sharma Shop,North,Delhi,Online
C11035,Rahul Retail,East,Bhubaneswar,Wholesale
C11036,Iyer Distributors,North,Jaipur,Wholesale
C11037,Rahul Traders,East,Bhubaneswar,Retail
C11038,Reddy Shop,North,Jaipur,Online
C11039,Reddy Retail,West,Surat,Retail
C11040,Joshi Enterprises,East,Bhubaneswar,Retail
C11041,Kapoor Distributors,West,Ahmedabad,Retail
C11042,Das Mart,East,Guwahati,Retail
C11043,Verma Shop,South,Kochi,Retail
C11044,Patel Traders,South,Bengaluru,Corporate
C11045,Verma Emporium,South,Hyderabad,Wholesale
C11046,Rao Shop,East,Patna,Corporate
C11047,Chopra Enterprises,East,Guwahati,Online
C11048,Rahul Shop,West,Mumbai,Online
C11049,Rao Store,North,Jaipur,Retail
C11050,Shah Retail,South,Chennai,Online
C11051,Nair Mart,Central,Raipur,Retail
C11052,Reddy Mart,Central,Raipur,Retail
